scenario_id,object_id,n_valid_steps,pose_minADE,npose_minADE,ade_delta,ade_delta_pct,pose_minFDE,npose_minFDE,fde_delta,fde_delta_pct
11c3dd193d2ace06,3855,8,0.12437875,0.14573759,0.02135884,14.6556835,0.2174849,0.27486917,0.057384267,20.876938
d5ecc77dff878423,3617,18,0.113873415,0.13511811,0.021244697,15.723057,0.40236634,0.51930106,0.11693472,22.517712
7718b2c2b058b42c,3076,3,0.044503435,0.065735094,0.021231659,32.298817,0.07177568,0.08496655,0.0131908655,15.524775
3c15168e1add00b1,1772,17,0.06015032,0.08137314,0.021222819,26.080864,0.11257424,0.03379033,-0.078783914,-233.1552
f7f2a1a06da356b,3917,35,0.102362104,0.12354606,0.021183953,17.146605,0.15564936,0.18932787,0.0336785,17.788454
1753f79693c6f40c,6898,72,0.78492564,0.8060699,0.02114427,2.623131,2.821537,2.7095299,-0.11200714,-4.133822
5e159ee2b8a7ad12,4762,17,0.1046181,0.12576044,0.021142334,16.811594,0.21534255,0.27967393,0.06433138,23.002281
3ea22f77a09e4700,2051,80,0.86422443,0.88535964,0.021135211,2.3871894,1.9202335,2.0382223,0.117988825,5.7888107
eea7735fb2925cb8,1955,61,0.10478033,0.12588479,0.021104455,16.764896,0.04973343,0.057675608,0.007942177,13.770427
4a8a80659161dc8a,2214,13,0.068582624,0.08962034,0.021037713,23.474262,0.22664668,0.12136515,-0.105281524,-86.747734
f9b9f85cf8c29fb8,344,5,0.07506075,0.096074566,0.021013819,21.872406,0.058112137,0.08613702,0.028024882,32.535233
1ce21786b8239664,4031,7,0.083041355,0.10405367,0.021012314,20.193727,0.15205018,0.1530972,0.0010470152,0.6838892
d34a8150a952189f,1984,80,0.42823163,0.44923502,0.021003395,4.675369,1.9304475,1.6998942,-0.23055327,-13.562801
b20adb54d674eae9,749,11,0.17285304,0.19376825,0.02091521,10.79393,0.30313477,0.3027433,-0.0003914833,-0.12931198
c8bf0db8d175521b,4612,1,0.15167421,0.17246738,0.02079317,12.056292,0.15167421,0.17246738,0.02079317,12.056292
d3433ec089f5115,3156,7,0.23593219,0.25662827,0.020696089,8.064617,0.8374885,0.7841708,-0.053317666,-6.799241
4fbe743aa14c3cdd,3221,5,0.03256719,0.05321762,0.020650432,38.80375,0.0401461,0.051397257,0.011251155,21.890575
d769123effb2cb2b,500,6,0.031738464,0.052377816,0.020639353,39.40476,0.01620469,0.04242448,0.02621979,61.803444
9a07d650617092f9,1648,80,1.0196502,1.040274,0.020623803,1.9825356,2.3972275,2.5956619,0.19843435,7.6448464
91e6f5fda2f88659,3891,3,0.18822403,0.20865871,0.020434678,9.79335,0.24723402,0.24509433,-0.0021396875,-0.87300575
11df2dc83476f7a,2903,9,0.07242703,0.09284493,0.020417906,21.991405,0.09228935,0.06728544,-0.02500391,-37.16095
d63ddb80a8f0a2a3,1996,43,0.36503902,0.3853985,0.020359486,5.28271,1.4240736,1.2353612,-0.18871236,-15.275886
ef4c5d0e40fdea48,776,1,0.069524154,0.089870706,0.020346552,22.639805,0.069524154,0.089870706,0.020346552,22.639805
bd71015c32840e34,1702,80,0.8449856,0.86532134,0.020335734,2.3500788,1.1176759,1.2485367,0.1308608,10.481134
3e705a157787def5,7051,7,0.0546333,0.07493891,0.020305607,27.096214,0.12171438,0.08111432,-0.04060006,-50.052887
b199cc541ab0c499,8064,46,0.39571464,0.41588348,0.02016884,4.8496375,0.9207335,0.87733287,-0.043400645,-4.9468846
9c762831f131cea3,6202,6,0.10005197,0.120198905,0.020146936,16.761332,0.04082043,0.17056766,0.12974723,76.067894
9d09490e83b9a296,2073,69,0.09602454,0.11601561,0.01999107,17.231361,0.1663693,0.2387557,0.0723864,30.318186
58e7056d097c08b,7859,80,1.0127041,1.0326211,0.019917011,1.9287821,0.33810183,0.7712658,0.43316397,56.16273
a93e7bbff1dafc49,4114,6,0.17177497,0.19163339,0.01985842,10.362714,0.32883382,0.3919306,0.06309679,16.09897
32d2371adeecd512,850,7,0.07008306,0.089941256,0.019858196,22.079075,0.16432859,0.08194949,-0.0823791,-100.52425
65a3335aeae89df2,7867,11,0.18665162,0.20648839,0.019836769,9.606724,0.36465424,0.37887257,0.01421833,3.7528
77bc84f8262c0449,262,3,0.06376669,0.08360053,0.01983384,23.724539,0.086919546,0.08312406,-0.0037954897,-4.5660543
e0eb071204b43c5e,1289,5,0.10590078,0.12567936,0.01977858,15.737334,0.18412255,0.16233599,-0.021786556,-13.420656
ae34cfe66fdc0809,32,4,0.026685791,0.04640733,0.01972154,42.496605,0.020462712,0.041926842,0.02146413,51.194244
c851771c81d2b943,1166,1,0.079477675,0.09902259,0.019544914,19.737833,0.079477675,0.09902259,0.019544914,19.737833
5d7a68b42e93b97d,4633,15,0.10253443,0.12203462,0.019500189,15.979227,0.23721541,0.2735503,0.036334887,13.282707
dbad4d9a7614ef8d,828,56,0.47006574,0.4895614,0.019495666,3.982272,0.9033236,0.7205134,-0.18281019,-25.372213
b8f5c551a4ed0e47,5876,8,0.079238325,0.09871516,0.019476831,19.730335,0.13740239,0.14950837,0.0121059865,8.097197
c73c99843a3c446b,480,3,0.083292924,0.10268396,0.019391038,18.884192,0.15742964,0.18540548,0.027975842,15.089005
60d291d6cd55db80,2270,80,2.2615857,2.28089,0.019304276,0.8463484,6.153682,6.0288916,-0.12479067,-2.0698774
5e34da9b0d27db09,7257,79,2.2776551,2.2969396,0.019284487,0.839573,4.5928707,4.2218027,-0.371068,-8.789327
b4c2bd89e0d8d3e3,2945,8,0.049797315,0.0689911,0.019193787,27.820671,0.10798753,0.1114542,0.0034666732,3.1104016
5c262d6aa5728250,4291,8,0.1779061,0.19708581,0.019179717,9.731658,0.019384213,0.09668462,0.07730041,79.95109
4e4cf17b0d8b0ac6,4162,4,0.15191934,0.17105606,0.019136727,11.187401,0.41953135,0.3539837,-0.065547645,-18.517136
1660addc5b66c542,541,13,0.19157948,0.21064307,0.019063592,9.050187,0.17680097,0.19213681,0.015335843,7.981731
ccc02255d7c6028c,3149,20,0.124702975,0.14367273,0.01896976,13.203451,0.3189783,0.21721245,-0.101765856,-46.850838
e66928b606cfca3a,1598,15,0.1453539,0.16428527,0.018931374,11.523477,0.35168895,0.09095147,-0.26073748,-286.67758
93481368ecf12e3e,2526,34,0.2057789,0.2246946,0.018915698,8.418404,0.4740987,0.5787729,0.10467419,18.085537
f5437ef4b90764df,4487,77,0.079140574,0.09798238,0.018841803,19.229788,0.22312002,0.21271966,-0.010400355,-4.8892303
b8222996232ab40a,4959,80,0.85846865,0.8772672,0.01879853,2.1428514,2.2988892,2.5556722,0.256783,10.047572
5beb1628b936c267,5515,5,0.04268944,0.061473835,0.018784396,30.556736,0.029560177,0.08106057,0.051500395,63.533222
708a32808039182e,2582,2,0.030183844,0.048925713,0.018741868,38.30679,0.030796576,0.043215647,0.012419071,28.73744
f8e67b29b243bf0d,3063,2,0.019980688,0.03868141,0.018700723,48.345505,0.03329679,0.004766998,-0.028529793,-598.48553
a1688104e3ffd229,808,19,0.21730955,0.23599057,0.01868102,7.9160028,0.5706855,0.43615854,-0.13452697,-30.843596
cf637f5445aa3e40,3594,5,0.080075935,0.0987229,0.018646963,18.888184,0.12430091,0.08503527,-0.03926564,-46.17571
bb8bce845e301746,1256,4,0.054001503,0.07263966,0.018638156,25.658375,0.0609385,0.06032672,-0.00061177835,-1.0141084
3109de3bdf8b8a98,4687,37,0.852297,0.8707552,0.018458188,2.1197908,2.1898272,2.143109,-0.04671812,-2.1799228
147408cb4726f588,4172,4,0.06447907,0.08284805,0.018368982,22.171894,0.05855152,0.084866874,0.026315354,31.007803
fd3e655d95b9682f,8011,49,0.3951724,0.41345987,0.01828748,4.4230366,0.6826109,0.69767034,0.0150594115,2.158528
11f17cae6bfa8fa0,3549,18,0.10217962,0.120463334,0.018283717,15.177828,0.15479612,0.053955078,-0.100841045,-186.89816
6c8c2a6e3b473721,3627,78,2.2449684,2.263172,0.018203497,0.8043356,3.8200312,4.00749,0.18745899,4.6777153
63800be2ebf7ce3,7405,80,1.2292482,1.2473857,0.018137574,1.454047,1.733641,1.7849519,0.051310897,2.8746374
58e9642f9179550b,7129,5,0.4717401,0.4898517,0.018111616,3.697367,0.92416483,0.9163916,-0.0077732205,-0.84824216
993439cdd81fc472,660,1,0.069911234,0.08795706,0.018045828,20.516632,0.069911234,0.08795706,0.018045828,20.516632
f83328489b60ba4c,2175,6,0.04123154,0.059265956,0.018034417,30.42964,0.0657066,0.044055175,-0.021651428,-49.146164
2cf7263c91640a69,3653,9,0.2377614,0.25579548,0.018034086,7.0501966,0.7504805,0.96212965,0.21164918,21.99799
4f12329248f6d12e,2769,14,0.05787518,0.07577396,0.017898783,23.621284,0.062892474,0.06752727,0.0046347976,6.863594
25f563fe3706484,5499,59,0.06706063,0.08491227,0.017851643,21.023632,0.13219523,0.19377543,0.061580196,31.779156
841b01ad184b11e0,3978,19,0.022834742,0.040637817,0.017803075,43.80913,0.018992823,0.047252405,0.028259583,59.805595
3a2e5e7b0b0d2a27,1843,6,0.29375032,0.31154233,0.017792016,5.7109466,0.2952487,0.30686602,0.011617333,3.7857997
e8ca318d4b5e9540,3971,21,0.091480054,0.10925052,0.01777047,16.265797,0.019849192,0.014292265,-0.005556927,-38.88066
b3a62af21c341f25,3234,2,0.05728193,0.07493954,0.017657612,23.562475,0.052917868,0.04852337,-0.0043944977,-9.056457
9a2d793e7abd47a6,30,3,0.10342487,0.1210644,0.017639533,14.570372,0.11818449,0.1285583,0.010373801,8.069336
8a9acee5c2c2490d,4392,32,0.113552384,0.13116285,0.017610468,13.4264145,0.38171887,0.27926704,-0.10245183,-36.685974
3c0bb457c089f8b,4946,13,0.05524554,0.07269334,0.0174478,24.001923,0.06840296,0.10002886,0.031625897,31.616774
cb32e44a50f8fcdf,2980,6,0.0510865,0.068475276,0.017388776,25.39424,0.082240246,0.056370586,-0.02586966,-45.892124
169adb5a14e6449a,5260,22,0.1131957,0.13057737,0.017381668,13.311394,0.040618427,0.35019332,0.3095749,88.401146
b8967b28da53afe6,397,2,0.062343184,0.07962498,0.017281797,21.703989,0.02578199,0.08802615,0.062244162,70.71098
345a3b2c4eee3e79,3792,6,0.029544419,0.0468093,0.017264882,36.883442,0.018598104,0.059254922,0.04065682,68.6134
dd7b63a65e72c8de,3327,28,0.25521198,0.27240974,0.017197758,6.313195,0.6265961,0.5560381,-0.07055801,-12.689421
2f1be38b374fe821,1466,13,0.11968972,0.13685381,0.017164096,12.54192,0.066041395,0.19558494,0.12954354,66.2339
9fe06045d2b1f431,1743,13,0.12976186,0.14691257,0.017150715,11.674096,0.12730968,0.124144726,-0.0031649545,-2.549407
f12965becbf1c882,2873,5,0.052253246,0.06929561,0.017042361,24.593712,0.06481462,0.12846623,0.063651614,49.54735
1783ba19da41d5df,4134,80,0.19072135,0.20775203,0.017030686,8.197602,0.31001514,0.28906623,-0.020948917,-7.2470994
163ce8e71554e8ab,3636,15,0.27356032,0.29053923,0.01697892,5.843933,0.41199785,0.496473,0.08447516,17.015057
f0622118fc400805,675,3,0.041819334,0.05878647,0.016967136,28.862316,0.09424713,0.09277344,-0.001473695,-1.5884882
1744cae9fa2d2b5c,2083,9,0.043646272,0.060598154,0.016951881,27.974255,0.06879613,0.032900386,-0.035895742,-109.104324
399f34f997c30c98,3841,80,0.84521306,0.8621462,0.016933143,1.9640687,0.13325427,0.7675639,0.6343096,82.63933
f72a6f715ad15184,4215,1,0.012236293,0.029121382,0.016885089,57.981754,0.012236293,0.029121382,0.016885089,57.981754
e2c5aa91301f0de7,2740,11,0.13287896,0.14967757,0.016798615,11.223202,0.13769017,0.21560933,0.077919155,36.139046
55adb841cd6bc7c0,2146,77,0.76126,0.77799296,0.01673299,2.1507895,1.8946981,1.9469169,0.052218795,2.6821275
b77bc4c7e6930777,7361,68,0.9688629,0.98559326,0.016730368,1.6974922,2.6613464,2.6540086,-0.0073378086,-0.27648023
8f8d4cb36c06973b,5160,7,0.049520347,0.066193186,0.016672838,25.188148,0.043533772,0.0069053397,-0.036628433,-530.4364
924da57de1411ce9,790,80,0.03553445,0.052200556,0.016666107,31.927067,0.094338164,0.071117036,-0.023221128,-32.65199
c1de4371d1e6ea28,4315,14,0.04018225,0.056804787,0.016622536,29.26256,0.069378905,0.07295027,0.0035713613,4.8956113
9a8b571a8d90ce96,8394,80,1.4440789,1.4606816,0.016602635,1.1366361,3.1967218,3.4610255,0.26430368,7.636572
2cd0fb83e5be0b09,51,4,0.058615457,0.07519221,0.016576756,22.045841,0.07436788,0.06992105,-0.0044468343,-6.359794
b9c7801ba5abc770,811,4,0.059713278,0.07614978,0.016436499,21.584435,0.061298262,0.059953302,-0.0013449602,-2.2433465
5c4b088eeafc1128,6875,14,0.05479863,0.07121726,0.016418632,23.054287,0.035944473,0.066720665,0.030776192,46.126926
d75bedb8e6ba847a,5508,32,0.28662813,0.30300313,0.016375005,5.4042363,0.62522286,0.5876275,-0.03759539,-6.3978276
baea7c6d7f6f55a0,2724,2,0.11198963,0.12836127,0.016371638,12.754343,0.044795193,0.12879913,0.08400393,65.22089
41f1ee4ce3013b01,1720,4,0.123843655,0.14018737,0.016343713,11.658478,0.17121418,0.2515857,0.080371514,31.94598
187b3459ce65649b,6712,46,0.20540127,0.22173749,0.016336218,7.367368,0.8039002,0.53645647,-0.26744372,-49.85376
c96ba1359d1e12f2,4540,7,0.12335611,0.13966016,0.016304053,11.674089,0.20825213,0.13381788,-0.07443425,-55.623543
f81ef59e35132d39,5719,39,0.10500906,0.121294305,0.016285248,13.426227,0.19618793,0.29065058,0.09446265,32.500416
56218eff97163c0b,202,7,0.076104455,0.0922824,0.016177945,17.53091,0.14489453,0.063808106,-0.08108642,-127.07856
d22c2bb1454f58bd,7703,18,0.10754137,0.123698816,0.016157448,13.061926,0.29971492,0.26608667,-0.033628255,-12.638083
97011d6a3e6acf59,3187,80,2.6959014,2.7120495,0.01614809,0.5954202,7.5244384,7.4970756,-0.027362823,-0.36497995
32754302146a5584,235,29,0.24955942,0.26564968,0.016090259,6.0569468,0.6441585,0.4261241,-0.21803439,-51.166874
d7e977bb471cc7b8,3782,10,0.3522975,0.36837807,0.016080558,4.365232,0.7105098,0.7499977,0.0394879,5.2650695
6db8767f04b5ee47,3664,5,0.22586212,0.24191268,0.016050562,6.6348577,0.23733461,0.4605725,0.2232379,48.469654
32ba4bf91f49e70,4652,4,0.08783133,0.10380853,0.015977196,15.391025,0.11389236,0.0702176,-0.04367476,-62.199165
bf50d387be696fc,1773,26,0.085568756,0.10153647,0.015967712,15.726085,0.18123285,0.04592716,-0.1353057,-294.60934
6b86f39cbd29a005,4737,80,0.35574687,0.3717007,0.015953839,4.2921195,0.51426613,0.5216773,0.007411182,1.4206449
d317a469b5d69106,2784,80,0.28429902,0.30023828,0.015939265,5.3088717,0.34035128,0.27192837,-0.06842291,-25.16211
719043268fd69cc8,5112,4,0.133843,0.14976731,0.015924305,10.632697,0.18985954,0.18062705,-0.009232491,-5.111356
9bced0b1f640d8b2,6164,3,0.17018618,0.18591847,0.015732288,8.461929,0.24977101,0.3248447,0.075073674,23.110636
d2946a885ef1034b,7876,18,0.18337184,0.19901496,0.01564312,7.8602734,0.25423953,0.28032324,0.026083708,9.304869
2ae5772bbe24f63e,6261,80,1.1987145,1.214303,0.015588522,1.2837423,2.260776,2.479456,0.2186799,8.819674
7e0d40f28f759820,6007,21,0.2676064,0.28317347,0.015567064,5.4973598,0.65213484,0.6235657,-0.028569162,-4.58158
cdb96829abafac92,1912,13,0.19053915,0.20601708,0.015477926,7.512933,0.37412104,0.37736562,0.0032445788,0.8597972
57c789545f38785d,9444,23,0.15505429,0.17049749,0.015443206,9.057732,0.289729,0.24776605,-0.04196295,-16.936523
956ffd6001029904,232,76,0.52834135,0.5436718,0.015330434,2.8197956,0.66137964,0.86175597,0.20037633,23.252096
9b204a9061dd8890,3455,21,0.09060901,0.10589637,0.015287362,14.436152,0.16934,0.13214031,-0.03719969,-28.15166
5e3f583dbafd6563,6392,19,0.19545507,0.21073143,0.0152763575,7.249207,0.13126925,0.15956551,0.028296262,17.73332
3d10c0d2cd3aaae6,2546,28,0.67409694,0.68933064,0.0152336955,2.209926,1.7942859,1.8431594,0.048873544,2.6516178
dab036a6f7f05210,188,1,0.060925685,0.076135874,0.015210189,19.97769,0.060925685,0.076135874,0.015210189,19.97769
fdf5d3cb72658fa1,774,1,0.050048828,0.065202005,0.015153177,23.240355,0.050048828,0.065202005,0.015153177,23.240355
ba1e7b58683bc7d4,8372,29,0.22363052,0.23877446,0.015143946,6.3423643,0.6050623,0.4393283,-0.165734,-37.724407
6cf2b0cd1a831d7a,3663,5,0.045699336,0.060811855,0.015112519,24.85127,0.08230156,0.07950986,-0.0027916953,-3.5111308
3719384f566a17c1,1275,22,0.3975267,0.41258898,0.015062273,3.6506724,0.8381096,0.87721056,0.039100945,4.4574184
421678374ed5d12e,3534,73,0.060399827,0.07538756,0.014987733,19.88091,0.14689071,0.12907098,-0.017819732,-13.8061495
9d9f5b7a29156f76,547,4,0.5062855,0.52126265,0.014977157,2.8732457,0.527935,0.44150347,-0.08643156,-19.576645
7e5c426aef928e0a,1586,14,0.09807,0.113041446,0.0149714425,13.244207,0.1225243,0.08689742,-0.03562688,-40.99878
16bcb115ba1f0a4,3085,3,0.08252671,0.0974151,0.014888383,15.283446,0.11721045,0.16875045,0.051540002,30.542141
3d47daf3654b587d,384,9,0.271029,0.28585765,0.014828652,5.1874256,0.4416765,0.38152766,-0.060148835,-15.765262
8139f09df4a7be3c,5339,5,0.036667384,0.051422406,0.014755022,28.69376,0.055152085,0.06415684,0.009004753,14.035532
a03c0ef459adcd0e,6595,11,0.06655999,0.081218265,0.014658272,18.048,0.028434785,0.043909524,0.015474739,35.24233
2040ffab28c780e0,275,18,0.103280865,0.1179336,0.0146527365,12.424564,0.26803395,0.23600557,-0.032028377,-13.571026
5b5623dca4361067,869,2,0.06466316,0.07920593,0.014542773,18.360714,0.045175295,0.10676094,0.061585646,57.68556
2b686f90bcf7f912,206,10,0.04984174,0.06438063,0.014538892,22.582712,0.15923595,0.1646233,0.005387351,3.2725322
1c724086621fddad,2807,4,0.20988256,0.2244209,0.014538348,6.4781613,0.11738671,0.22108875,0.10370204,46.905163
3ed6fea8e87fd644,5093,41,0.77849466,0.7929644,0.014469743,1.8247658,1.5347242,1.8419598,0.3072356,16.679821
73ba02e7992f1d69,5567,80,0.43819532,0.45263323,0.014437914,3.18976,0.63051176,0.91445315,0.2839414,31.050402
9a911e88e467d6e7,3298,6,0.07372995,0.08816594,0.014435992,16.373661,0.11348003,0.1254394,0.011959374,9.533985
6aa4dfcd6e02c064,3146,53,0.81390625,0.8282361,0.014329851,1.7301649,4.254626,4.3604965,0.10587072,2.427951
661e8f2757940444,2336,8,0.065293245,0.07960415,0.014310904,17.977585,0.117402956,0.12865818,0.01125522,8.7481575
26529d73e1e46af4,1856,14,0.09153038,0.10577768,0.014247298,13.469097,0.18971989,0.16233644,-0.027383447,-16.86833
fd3164a8d4f473e1,5805,33,0.3291623,0.34326982,0.014107525,4.109748,0.80632234,0.79299176,-0.013330579,-1.6810488
95bf5c49f3fda07b,2174,13,0.20543273,0.21953,0.014097273,6.4215703,0.41777962,0.4280796,0.010299981,2.40609
ddcf3d0f2e527d22,877,11,0.4149067,0.4290018,0.014095098,3.2855566,0.3549244,0.3989287,0.04400429,11.030616
21a20ab46425d2ee,873,13,0.183179,0.1972737,0.014094695,7.144741,0.38217422,0.3189669,-0.06320733,-19.816265
17bfe83fc95fa23e,6058,13,0.26277426,0.2768541,0.014079839,5.0856533,0.5433559,0.5581601,0.014804244,2.6523292
94e5f56aba471b98,3394,19,0.2769525,0.29102764,0.01407513,4.836355,0.40953642,0.48328128,0.07374486,15.259202
53b0e55d396f6559,6081,80,1.9641386,1.9781742,0.014035583,0.70952207,4.7224703,4.7757754,0.05330515,1.1161569
ef6860d1282c406c,3259,13,0.17646275,0.19046664,0.014003888,7.3524094,0.30649132,0.32148972,0.014998406,4.665283
e71ea6cc9af97526,7493,11,0.03256676,0.046536423,0.0139696635,30.018774,0.04751421,0.07612736,0.028613146,37.58589
42043390921d05da,5763,65,0.057223536,0.0711283,0.013904765,19.54885,0.13138305,0.09347494,-0.037908107,-40.5543
9df4da3208294a59,2791,6,0.18153481,0.19539626,0.013861448,7.094019,0.3534621,0.32362118,-0.029840916,-9.220941
bb70f7bc56f8f910,9414,2,0.064206064,0.078019306,0.013813242,17.704903,0.07932514,0.060586732,-0.018738408,-30.928236
2f42986bcd843cec,7520,4,0.036646355,0.050424755,0.0137784,27.324673,0.051914196,0.05956881,0.0076546147,12.850038
327fd555ff6514be,3168,22,0.14562063,0.15939581,0.013775185,8.642124,0.30995885,0.31645343,0.0064945817,2.0523024
7418feec0adf2b2a,7970,7,0.08047243,0.094164684,0.013692252,14.540751,0.08159042,0.05293327,-0.028657153,-54.138268
5873e1d02d6c86af,3214,40,0.42347622,0.4371415,0.013665289,3.1260562,0.6673621,0.9778897,0.31052762,31.754871
eb2e689ca1fdb0cf,3192,47,0.27837765,0.29202056,0.013642907,4.6719,1.4083349,1.3009486,-0.10738623,-8.254456
aaf9ef4039873396,225,4,0.055869825,0.069482654,0.013612829,19.591694,0.050790638,0.051462736,0.00067209825,1.3059901
6fc0ee1606cbc085,3892,10,0.14494003,0.1585342,0.013594165,8.57491,0.40966368,0.35562676,-0.054036915,-15.1948395
332ca6a33e1d1bda,2333,7,0.04795292,0.061462313,0.013509393,21.979961,0.018652232,0.108851045,0.090198815,82.86445
3766becf3d09a28,1831,36,0.14339426,0.15685177,0.013457507,8.579761,0.5256136,0.1435715,-0.3820421,-266.09885
824fd0353a0e0532,3880,2,0.02690396,0.040304575,0.013400614,33.24837,0.030289184,0.052815694,0.02252651,42.65117
2b5578f7e66fec32,4684,80,0.57070196,0.58409727,0.013395309,2.2933354,0.7744884,0.9885858,0.21409744,21.656939
8dfefbaed04192fb,8496,80,0.057706036,0.07109804,0.013392001,18.835964,0.100546986,0.11863608,0.018089093,15.247547
c01ee2404a99bdb3,1441,11,0.062317394,0.07551526,0.013197869,17.477087,0.123387426,0.1627199,0.03933248,24.171892
ca0bce8131343382,3065,9,0.1254361,0.13862422,0.013188124,9.513578,0.3463663,0.4223506,0.0759843,17.99081
817b3fa87cee3f43,4376,4,0.041746337,0.054907642,0.013161305,23.969898,0.022777155,0.045971103,0.023193948,50.453323
470efab91a9a0a75,6909,10,0.074860945,0.08801587,0.013154924,14.946082,0.1246507,0.22328125,0.09863055,44.173233
54a564f1af9f7c68,1499,64,0.07001504,0.083153084,0.013138041,15.799824,0.19025488,0.09377575,-0.09647913,-102.88281
37b9bb754f6709cc,4305,1,0.018232075,0.03131468,0.013082603,41.777863,0.018232075,0.03131468,0.013082603,41.777863
97e0175f4e4c927f,401,33,0.055311628,0.0683814,0.013069771,19.11305,0.093847856,0.036215197,-0.05763266,-159.13943
c1895d0a315f9940,5689,4,0.053533956,0.06657452,0.013040565,19.587921,0.036958084,0.032639146,-0.0043189377,-13.232386
a8f8eb883c0eb063,1826,22,0.24757081,0.2604666,0.012895793,4.951035,0.61507136,0.6137448,-0.001326561,-0.21614212
ad3515e9a130a552,5605,29,0.065063946,0.07795669,0.012892745,16.538343,0.032601915,0.15527344,0.12267152,79.00355
a6ae232851664271,1533,2,0.066401586,0.07919262,0.012791038,16.151804,0.06177283,0.09207869,0.030305862,32.913002
63257f74c4f2c38,5354,80,0.0438165,0.056585602,0.012769103,22.565994,0.08459297,0.08385173,-0.0007412359,-0.883984
5d76313a4b7f73e1,1870,5,0.16654411,0.17929849,0.012754381,7.11349,0.21866578,0.25011912,0.03145334,12.575345
2aca5389977e471b,1121,21,0.07161299,0.08436452,0.012751527,15.1147995,0.14519964,0.17643988,0.03124024,17.705883
fcae9e5cce9b8e01,1574,1,0.08633884,0.09900677,0.012667932,12.795014,0.08633884,0.09900677,0.012667932,12.795014
ec84ff146e0dfed2,765,2,0.06578115,0.0784033,0.012622155,16.09901,0.107319735,0.07188356,-0.035436176,-49.296635
22d2975a603cb6a,2095,4,0.17327905,0.1858999,0.012620851,6.7890577,0.2135649,0.25227436,0.03870946,15.3441925
7fd809f25e8f7738,4739,5,0.21481058,0.22742394,0.012613356,5.546187,0.26819944,0.34575358,0.07755414,22.430464
951f760be9492890,3544,17,0.07332812,0.08582972,0.012501597,14.565581,0.20530353,0.048603,-0.15670054,-322.4092
81d165f0f672676c,2912,16,0.03739965,0.04984328,0.012443632,24.965515,0.047606796,0.05600367,0.008396875,14.993437
b7b362c87c7e2a51,3674,80,1.041745,1.054127,0.0123820305,1.1746242,4.227113,4.11217,-0.11494255,-2.7951798
7257d440c9ec5f65,7680,80,0.03869333,0.051014565,0.012321234,24.152384,0.09538879,0.083605334,-0.011783458,-14.094147
f76270da1bbfb046,2471,3,0.18189926,0.19421403,0.012314767,6.3408227,0.21493481,0.21179083,-0.003143981,-1.4844747
5ed51163086f4b08,5531,80,0.74963653,0.761937,0.012300491,1.6143712,1.4397271,1.2148862,-0.22484088,-18.507156
530a84ff7f6b525b,1072,9,0.15988347,0.17206223,0.012178764,7.0781155,0.35512012,0.27115923,-0.08396089,-30.963686
73e488c1a8e05ea2,2059,6,0.14172016,0.1538743,0.012154132,7.8987412,0.16424468,0.15399648,-0.010248199,-6.6548266
d0ab6efcdcdf0d3a,8077,15,0.08584061,0.09790854,0.012067929,12.325716,0.12174174,0.12694186,0.005200118,4.096456
f5c14401e98f1be8,2589,80,0.5765764,0.5885557,0.011979282,2.0353694,0.73905224,0.86205,0.12299776,14.268054
382bf7cb177593e0,7761,30,0.103195764,0.11512595,0.011930183,10.362722,0.27096838,0.2711456,0.00017723441,0.06536503
23c4cfdde0e446a2,703,3,0.07067946,0.08258962,0.011910155,14.420886,0.120335534,0.16064794,0.04031241,25.093636
6f256be7a0cf0ea1,4075,80,1.3652698,1.3770025,0.0117326975,0.85204625,3.6778934,3.7569168,0.07902336,2.10341
7aed6307dba4b387,3498,22,0.17604217,0.18773495,0.011692777,6.2283435,0.32351092,0.29694286,-0.026568055,-8.947194
78b3b5a4a7ddcf47,7159,12,0.07526297,0.086942695,0.011679724,13.433819,0.2239045,0.29574123,0.071836725,24.2904
9ea2ad35bc423614,4126,9,0.090821,0.10243689,0.011615895,11.339561,0.25026545,0.33164757,0.081382126,24.538738
fcc62f25ef6cf799,3831,15,0.06506715,0.07667898,0.011611827,15.143429,0.101581275,0.12393498,0.022353701,18.036636
cd44b2c47ace5cb1,4142,80,0.078100614,0.08961861,0.011517994,12.852235,0.05378191,0.25866926,0.20488735,79.20823
539eae2ed37b2c9a,1808,41,0.44647044,0.45796478,0.0114943385,2.5098739,0.3527855,0.4561817,0.10339621,22.665575
ae3d262622df74d6,6935,10,0.05855588,0.07001934,0.011463463,16.371853,0.1449299,0.19548088,0.050550982,25.85981
cf00f7766d2844ab,2248,26,0.14193961,0.15339664,0.011457026,7.4688897,0.3880062,0.5499407,0.1619345,29.445808
7a95801924bb3785,3865,15,0.0987964,0.11024074,0.011444345,10.38123,0.16890393,0.17802432,0.00912039,5.1231146
6e51a9f0b593fd34,5980,80,3.520087,3.5315003,0.011413336,0.3231866,9.527095,9.604965,0.07787037,0.81073034
bb37de57eaa8b709,4688,80,0.16815683,0.17954989,0.011393055,6.3453426,0.24257556,0.08527046,-0.15730509,-184.47783
20ae4282afd5972,630,20,0.20976956,0.2211279,0.011358336,5.1365457,0.9200787,0.7432534,-0.17682528,-23.790712
b937beab87656f61,4558,69,0.043645643,0.055003047,0.011357404,20.648682,0.09169171,0.07770425,-0.013987459,-18.000893
